School,Student_ID,Name,Sex,Class,Section,Attendance_Percentage,Homework_Completed,Parental_Education,Study_Hours_Per_Week,Failures,Extra_Curricular,Participation_Score,Teacher_Rating,Discipline_Issues,Late_Submissions,Previous_Grade_1,Previous_Grade_2,Final_Grade
GPM,S4490,Pranav Sharma,M,5,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S9086,Aryan Mehta,M,5,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S9180,Pranav Sharma,M,5,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S9255,Aditi Bose,F,5,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S7515,Krishna Singh,F,5,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S9437,Meera Singh,F,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S9704,Tanmay Mehta,M,5,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S8018,Meera Singh,F,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7140,Ved Iyer,F,5,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S4915,Pooja Chopra,M,5,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S6678,Aryan Tripathi,M,5,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S8827,Krishna Singh,F,5,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S5363,Ved Iyer,F,5,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S7692,Aryan Mehta,M,5,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S4760,Aryan Thakur,M,6,A,59,0,3,12,1,1,3,1,0,1,55,100,95
GPM,S9452,Pooja Kapoor,F,6,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S6820,Bhavya Tripathi,M,6,A,58,1,3,14,0,1,10,3,0,2,55,100,75
GPM,S7549,Aarav Bhatia,F,6,A,56,1,3,8,2,0,10,5,1,9,100,50,60
GPM,S6527,Tanmay Yadav,F,6,A,52,1,2,10,0,0,9,2,1,9,50,40,45
GPM,S9388,Pooja Tripathi,F,6,A,52,1,2,10,0,0,9,2,1,9,50,40,45
GPM,S5808,Dev Bhatia,M,6,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S9164,Aditi Gupta,M,6,A,52,1,2,10,0,0,9,2,1,9,50,40,45
GPM,S5859,Zara Mukherjee,M,6,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S5116,Laksh Reddy,M,6,A,95,1,4,13,2,0,2,4,3,1,50,85,75
GPM,S7673,Rajat Mukherjee,F,6,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S9753,Dev Chopra,M,6,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S4624,Kavya Reddy,F,6,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S5918,Nisha Sharma,M,6,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S4543,Ved Menon,F,6,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S6037,Aarav Jain,F,6,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S9078,Kavya Mukherjee,F,6,A,70,1,2,17,1,1,2,1,3,6,80,95,100
GPM,S8354,Nisha Patel,M,6,A,59,0,3,12,1,1,3,1,0,1,55,100,95
GPM,S5616,Zara Thakur,F,6,A,58,1,3,14,0,1,10,3,0,2,55,100,75
GPM,S9484,Laksh Yadav,F,6,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S9067,Dev Jain,F,6,A,91,1,2,13,1,0,1,4,1,4,70,85,40
GPM,S7832,Sanya Mehta,M,6,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S7450,Aarav Yadav,F,6,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S8154,Riya Thakur,M,6,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S9172,Pooja Menon,M,6,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S8028,Riya Chopra,M,6,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S5622,Pooja Jain,F,6,A,56,1,3,8,2,0,10,5,1,9,100,50,60
GPM,S9754,Aryan Kapoor,M,6,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S7381,Sanya Tripathi,M,6,A,50,0,2,16,0,1,1,4,5,5,40,50,30
GPM,S9092,Sanya Kapoor,F,6,A,58,1,3,14,0,1,10,3,0,2,55,100,75
GPM,S6159,Diya Bose,M,6,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S9282,Krishna Gupta,F,6,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S9232,Rajat Tripathi,F,6,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S8376,Rajat Thakur,M,6,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S4473,Zara Mukherjee,M,6,A,58,1,3,14,0,1,10,3,0,2,55,100,75
GPM,S6843,Dev Verma,M,6,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S7199,Sanya Tripathi,F,6,A,59,0,3,12,1,1,3,1,0,1,55,100,95
GPM,S7415,Riya Menon,M,6,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S9962,Zara Kapoor,M,6,A,50,0,2,16,0,1,1,4,5,5,40,50,30
GPM,S8651,Zara Singh,M,6,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S7893,Pranav Yadav,F,6,A,95,1,4,13,2,0,2,4,3,1,50,85,75
GPM,S7235,Sanya Reddy,M,6,A,70,1,2,17,1,1,2,1,3,6,80,95,100
GPM,S8117,Meera Kapoor,F,6,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S5128,Tanmay Kapoor,F,6,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S9362,Aryan Gupta,F,6,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S5198,Dev Chopra,M,6,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S9343,Dev Verma,M,6,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S8109,Zara Kapoor,M,6,A,50,0,2,16,0,1,1,4,5,5,40,50,30
GPM,S9007,Laksh Yadav,F,6,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S8580,Laksh Reddy,M,6,A,95,1,4,13,2,0,2,4,3,1,50,85,75
GPM,S9453,Rajat Tripathi,F,6,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S8304,Kavya Reddy,F,6,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S6628,Zara Singh,M,6,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S4910,Tanmay Menon,M,6,B,60,0,4,13,1,0,2,5,1,6,100,45,85
GPM,S9167,Aarav Das,F,6,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S9347,Aditi Mukherjee,F,6,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S8823,Zara Yadav,M,6,B,98,0,2,6,1,1,8,5,5,9,65,30,45
GPM,S7321,Zara Singh,F,6,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S7101,Nisha Verma,M,6,B,85,0,4,12,1,1,6,1,2,7,90,25,85
GPM,S9868,Pooja Das,M,6,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S5875,Aryan Thakur,F,6,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S8403,Dev Patel,F,6,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S5044,Pranav Yadav,F,6,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S6123,Dev Thakur,F,6,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S4601,Aarav Tripathi,M,6,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S7204,Kavya Reddy,F,6,B,97,0,4,12,2,1,2,1,1,10,40,40,80
GPM,S9951,Sanya Singh,F,6,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S8517,Krishna Iyer,F,6,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S7579,Diya Chopra,F,6,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S8792,Diya Mukherjee,M,6,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S9426,Diya Singh,F,6,B,81,1,2,8,2,1,10,3,5,10,30,90,35
GPM,S9337,Zara Reddy,M,6,B,73,1,1,19,0,1,1,2,0,9,85,30,60
GPM,S6542,Krishna Iyer,M,6,B,62,0,3,13,0,1,7,3,0,4,60,60,65
GPM,S8495,Tanmay Chopra,M,6,B,83,0,1,7,1,0,10,2,2,2,55,100,85
GPM,S4889,Krishna Thakur,M,6,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S8142,Bhavya Thakur,F,6,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S6583,Laksh Tripathi,F,6,B,60,0,4,13,1,0,2,5,1,6,100,45,85
GPM,S7350,Meera Gupta,F,6,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S6354,Pranav Jain,F,6,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S8615,Krishna Iyer,F,6,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S6312,Riya Kapoor,M,6,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S7185,Pooja Chopra,F,6,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S8835,Laksh Bhatia,M,6,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S9538,Aarav Thakur,M,6,B,57,0,3,12,2,0,3,3,5,7,25,45,80
GPM,S6778,Dev Chopra,M,6,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S8174,Diya Thakur,F,6,B,97,0,4,12,2,1,2,1,1,10,40,40,80
GPM,S6777,Pranav Gupta,M,6,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S9445,Aditi Kapoor,M,6,B,75,0,2,11,0,1,10,2,1,1,70,80,55
GPM,S9942,Diya Singh,F,6,B,81,1,2,8,2,1,10,3,5,10,30,90,35
GPM,S9504,Sanya Singh,F,6,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S9972,Krishna Iyer,F,6,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S4763,Tanmay Menon,M,6,B,60,0,4,13,1,0,2,5,1,6,100,45,85
GPM,S8368,Laksh Bhatia,M,6,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S4389,Bhavya Thakur,F,6,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S7519,Aarav Thakur,M,6,B,57,0,3,12,2,0,3,3,5,7,25,45,80
GPM,S7875,Diya Chopra,F,6,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S6082,Pranav Jain,F,6,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S8139,Pranav Jain,F,6,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S7526,Laksh Bhatia,M,6,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S5544,Krishna Iyer,F,6,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S4872,Riya Kapoor,M,6,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S4549,Nisha Verma,M,6,B,85,0,4,12,1,1,6,1,2,7,90,25,85
GPM,S4428,Aarav Das,F,6,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S5103,Pranav Gupta,M,6,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S4394,Bhavya Thakur,F,6,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S8439,Krishna Iyer,F,6,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S9657,Pooja Das,M,6,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S8567,Dev Chopra,M,6,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S8676,Pranav Gupta,M,6,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S4972,Krishna Thakur,M,6,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S4659,Riya Kapoor,M,6,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S6894,Pranav Jain,F,6,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S8497,Laksh Gupta,M,6,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S6363,Riya Bose,M,6,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S4573,Krishna Verma,F,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S9506,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S5671,Krishna Iyer,M,6,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S8422,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S4814,Kavya Kapoor,M,6,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9052,Krishna Kapoor,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S7275,Tanmay Jain,F,6,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S6543,Aarav Nair,M,6,C,52,0,3,13,0,0,4,3,5,9,65,95,35
GPM,S5097,Pranav Reddy,M,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S8698,Pooja Iyer,F,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S5838,Aditi Chopra,F,6,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S5753,Dev Thakur,M,6,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S9375,Krishna Gupta,M,6,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S9520,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S6654,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S4401,Dev Thakur,M,6,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S4602,Krishna Iyer,M,6,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S5455,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S6502,Pooja Iyer,F,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S8178,Krishna Gupta,M,6,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S5256,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S9054,Laksh Gupta,M,6,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S5361,Aarav Nair,M,6,C,52,0,3,13,0,0,4,3,5,9,65,95,35
GPM,S4780,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S9584,Kavya Kapoor,M,6,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9677,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S7434,Krishna Gupta,M,6,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S5746,Aarav Nair,M,6,C,52,0,3,13,0,0,4,3,5,9,65,95,35
GPM,S5597,Krishna Iyer,M,6,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S8671,Krishna Gupta,M,6,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S4619,Kavya Kapoor,M,6,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S5181,Tanmay Jain,F,6,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9779,Krishna Gupta,M,6,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S9689,Riya Bose,M,6,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S9032,Tanmay Jain,F,6,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S5346,Krishna Gupta,M,6,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S9901,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S5543,Aarav Nair,M,6,C,52,0,3,13,0,0,4,3,5,9,65,95,35
GPM,S4899,Pooja Iyer,F,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S9281,Riya Bose,M,6,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S9020,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S4762,Pranav Reddy,M,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S8543,Krishna Verma,F,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S4423,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S5231,Tanmay Jain,F,6,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9169,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S8771,Krishna Kapoor,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S9340,Kavya Kapoor,M,6,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S5606,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S8925,Rajat Mukherjee,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S6614,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S5439,Krishna Verma,F,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S5299,Diya Das,F,6,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S5892,Pooja Iyer,F,6,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S9532,Riya Bose,M,6,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S5590,Krishna Kapoor,F,6,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S4830,Diya Nair,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S5115,Pranav Chopra,M,6,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S9804,Aryan Kapoor,F,6,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S4415,Ishaan Iyer,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S7315,Rajat Das,F,6,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S5476,Aarav Bose,F,6,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S7806,Pooja Yadav,M,6,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S6319,Dev Singh,M,6,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S8074,Dev Mehta,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S5625,Pooja Bhatia,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S9129,Ved Mehta,M,6,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6769,Krishna Jain,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S9162,Krishna Reddy,F,6,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S5485,Laksh Thakur,M,6,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S6355,Aarav Verma,M,6,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S4811,Kavya Mehta,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S5821,Aryan Singh,M,6,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S9633,Aryan Menon,F,6,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S7854,Aarav Verma,M,6,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S8945,Ishaan Iyer,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S8065,Diya Nair,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S8032,Kavya Mehta,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S7431,Pooja Bhatia,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S8953,Dev Mehta,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S7223,Pooja Bhatia,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S7071,Krishna Jain,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S4643,Diya Nair,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S8227,Aarav Verma,M,6,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S4986,Krishna Reddy,F,6,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S4609,Dev Singh,M,6,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S4951,Pranav Chopra,M,6,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S9177,Diya Nair,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S7560,Aarav Bose,F,6,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S6130,Ishaan Iyer,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S6599,Aryan Menon,F,6,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S8394,Pranav Chopra,M,6,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S7468,Krishna Jain,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S9986,Aarav Bose,F,6,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S5207,Krishna Jain,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S4550,Diya Nair,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S4646,Ishaan Iyer,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S9238,Kavya Mehta,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S9246,Aarav Verma,M,6,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7400,Aarav Verma,M,6,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S4753,Rajat Das,F,6,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S7763,Krishna Jain,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S8505,Rajat Das,F,6,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S5487,Aryan Kapoor,F,6,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S7172,Aarav Bose,F,6,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S7731,Ved Mehta,M,6,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S7282,Kavya Mehta,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S6983,Krishna Reddy,F,6,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S9019,Rajat Das,F,6,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S9465,Dev Singh,M,6,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S6808,Pooja Bhatia,F,6,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S4948,Krishna Jain,M,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S6014,Diya Nair,F,6,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S7988,Riya Mehta,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S7973,Pranav Patel,M,7,A,70,1,2,17,1,1,2,1,3,6,80,95,100
GPM,S6336,Aditi Chopra,F,7,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S9305,Dev Nair,M,7,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S4852,Diya Mukherjee,F,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S6658,Kavya Kapoor,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S7607,Dev Thakur,M,7,A,58,1,3,14,0,1,10,3,0,2,55,100,75
GPM,S6606,Meera Sharma,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S9505,Aditi Das,F,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S5718,Diya Menon,M,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S9231,Meera Mehta,F,7,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S5725,Pranav Das,M,7,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S5994,Bhavya Bose,F,7,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S6146,Ved Kapoor,F,7,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S9488,Nisha Thakur,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S5989,Pranav Patel,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S8175,Zara Yadav,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S8988,Aryan Reddy,F,7,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S6225,Nisha Nair,M,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S7346,Aarav Patel,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S7995,Bhavya Bose,F,7,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S6161,Pranav Patel,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S8489,Diya Menon,M,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S7734,Diya Menon,M,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S4557,Diya Mukherjee,F,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S8976,Riya Mehta,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S6703,Diya Mukherjee,F,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S5061,Nisha Thakur,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S6493,Nisha Nair,M,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S7118,Riya Mehta,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S5730,Riya Mehta,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S8576,Meera Mehta,F,7,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S9357,Zara Yadav,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S6791,Meera Sharma,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S9800,Pranav Patel,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S8342,Ved Kapoor,F,7,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S9151,Pranav Patel,M,7,A,70,1,2,17,1,1,2,1,3,6,80,95,100
GPM,S5795,Aditi Das,F,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S8454,Diya Menon,M,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S4757,Nisha Thakur,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S8280,Diya Menon,M,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S8352,Riya Mehta,F,7,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S7249,Pranav Patel,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S7883,Aditi Das,F,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
